,created_at,url,id
8,2022-05-23T21:57:25Z,https://courses.bootcampspot.com/courses/1267/assignments/25244/submissions,9201
9,2022-06-01T21:56:07Z,https://courses.bootcampspot.com/courses/1267/assignments/25242/submissions,9201
10,2022-06-01T23:03:52Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,9201
11,2022-07-05T20:14:27Z,https://courses.bootcampspot.com/courses/1267/assignments/25215/submissions,9201
12,2022-07-15T02:48:34Z,https://courses.bootcampspot.com/courses/1267/assignments/25245/submissions,9201
13,2022-07-30T16:48:39Z,https://courses.bootcampspot.com/courses/1267/assignments/25217/submissions,9201
14,2022-08-05T01:45:31Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,9201
15,2022-08-06T20:50:55Z,https://courses.bootcampspot.com/courses/1267/assignments/25222/submissions,9201
16,2022-08-06T22:32:59Z,https://courses.bootcampspot.com/courses/1267/assignments/25216/submissions,9201
17,2022-08-10T02:05:16Z,https://courses.bootcampspot.com/courses/1267/assignments/25216/submissions,9201
18,2022-08-10T03:19:27Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,9201
19,2022-08-10T03:22:40Z,https://courses.bootcampspot.com/courses/1267/assignments/25227/submissions,9201
20,2022-08-17T02:31:07Z,https://courses.bootcampspot.com/courses/1267/assignments/25229/submissions,9201
21,2022-08-17T03:36:45Z,https://courses.bootcampspot.com/courses/1267/assignments/25220/submissions,9201
0,2022-03-18T06:07:23Z,https://courses.bootcampspot.com/courses/1267/quizzes/5766/take?query_string_redacted,17075
1,2022-03-23T15:21:57Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,17075
2,2022-03-24T19:02:28Z,https://courses.bootcampspot.com/courses/1267/assignments/25214/submissions,17075
3,2022-04-08T16:48:05Z,https://courses.bootcampspot.com/courses/1267/assignments/25225/submissions,17075
4,2022-04-17T20:08:02Z,https://courses.bootcampspot.com/courses/1267/assignments/25231/submissions,17075
5,2022-04-23T06:46:16Z,https://courses.bootcampspot.com/courses/1267/assignments/25234/submissions,17075
6,2022-04-27T20:05:23Z,https://courses.bootcampspot.com/courses/1267/assignments/27436/submissions,17075
7,2022-05-06T17:02:49Z,https://courses.bootcampspot.com/courses/1267/assignments/25240/submissions,17075
